;TCO (€/km);LCE (gGHG/km);TCO_Capex (€);TCO_Opex (€/km);Em_fc (gGHG/km);Em_vc (gGHG);FE;E_batt;E_battEmptyPHEV;P_batt;P_fc;C3;C5;Em_elFC;Em_elVC;cd;cd_phev;Em_elBatt;L;D;r;C_fuel;C_batt;C_fc;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;C_main;m_curb;C_msrp;P_battSet;E_battSet;P_fcSet;C_battSet;C_fcSet;CF;w_h2;w_synth;s_ren;Number;fe_phev_cd;fe_phev_cs;c_phev_el;c_phev_synth
185;0.3849;142.1263;38141.6219;0.1398;59.6048;12839834.5681;16.6919;60.8934;0.0;0.0;0.0;94.624;0.0;337.8913;565.3334;0.0;0.0476;710.7072;15.4141;10094.2571;7.3813;0.3986;184.6115;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;186;0.0;0.0;0.0;0.0
186;0.3078;127.7081;36057.5453;0.1102;60.9532;12178271.2408;15.6071;47.6993;0.0;0.0;0.0;95.9691;0.0;374.8051;548.8541;0.0;0.4754;845.7461;15.826;11527.3878;7.0233;0.3009;191.9849;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;187;0.0;0.0;0.0;0.0
187;0.339;150.4942;39950.1844;0.1082;64.7662;14838175.1889;16.0212;68.651;0.0;0.0;0.0;93.6697;0.0;378.6627;564.0183;0.0;0.4556;751.7222;16.7448;10336.6079;7.997;0.2554;190.0946;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;188;0.0;0.0;0.0;0.0
188;0.338;144.9988;42611.1084;0.1011;42.6616;18406283.952;15.8167;79.64;0.0;0.0;0.0;94.7285;0.0;255.5064;551.2394;0.0;0.704;834.9172;16.8816;10654.1556;7.8763;0.2286;197.2766;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;189;0.0;0.0;0.0;0.0
189;0.2953;135.4992;36306.7281;0.0953;66.3839;12548049.2833;16.5579;56.1405;0.0;0.0;0.0;95.5661;0.0;383.1434;569.4986;0.0;0.1243;745.5356;15.5754;11656.3539;7.3487;0.2111;167.5569;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;190;0.0;0.0;0.0;0.0
190;0.3263;126.4364;36317.0436;0.1014;54.7876;11570334.0223;16.6793;53.9822;0.0;0.0;0.0;94.9996;0.0;312.0514;556.6469;0.0;0.6366;704.7608;15.5015;10417.4967;7.9746;0.2119;174.4472;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;191;0.0;0.0;0.0;0.0
191;0.3285;126.049;34481.6547;0.1275;57.6448;11734256.9689;16.2772;43.8074;0.0;0.0;0.0;94.1725;0.0;333.5066;566.4862;0.0;0.9607;870.5701;16.721;10259.1329;7.5351;0.3498;173.0679;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;192;0.0;0.0;0.0;0.0
192;0.3056;97.2518;35208.0661;0.1095;36.5463;10898571.6144;15.7165;47.3502;0.0;0.0;0.0;93.2689;0.0;216.8823;565.0641;0.0;0.8257;738.3653;16.4428;10918.5606;7.2316;0.2792;175.46;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;193;0.0;0.0;0.0;0.0
193;0.3648;141.5283;38627.9408;0.1215;40.7801;15994636.8854;15.059;73.0711;0.0;0.0;0.0;95.1021;0.0;257.5384;516.9453;0.0;0.3471;780.6459;15.0255;10565.9394;7.7273;0.3555;160.5004;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;194;0.0;0.0;0.0;0.0
194;0.302;122.214;35113.3783;0.1054;49.7639;12937177.6077;15.3057;51.0916;0.0;0.0;0.0;94.0963;0.0;305.938;516.4742;0.0;0.4394;861.1349;15.2189;11733.2148;7.6734;0.2914;160.7579;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;195;0.0;0.0;0.0;0.0
195;0.322;117.6313;36997.2049;0.1298;56.2046;11821914.7792;15.4778;53.7302;0.0;0.0;0.0;93.8145;0.0;340.6688;526.8687;0.0;0.084;734.7973;16.9166;11376.7305;7.5254;0.4164;187.9242;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;196;0.0;0.0;0.0;0.0
196;0.3241;134.1583;38415.8129;0.1011;42.2098;15840645.3536;16.0195;67.5318;0.0;0.0;0.0;93.6627;0.0;246.7919;558.1954;0.0;0.9556;824.069;15.33;11237.9274;7.8103;0.2421;170.5243;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;197;0.0;0.0;0.0;0.0
197;0.3428;155.6137;40234.2524;0.1074;54.5111;17277982.2625;16.9788;76.3786;0.0;0.0;0.0;95.9375;0.0;308.0111;547.3195;0.0;0.4966;810.4476;15.4994;11025.9402;7.7009;0.255;174.581;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;198;0.0;0.0;0.0;0.0
198;0.3413;146.4412;40161.2743;0.1065;47.1382;16984007.2118;16.113;72.5957;0.0;0.0;0.0;95.3961;0.0;279.0789;570.4539;0.0;0.2979;830.1412;16.8332;10160.4036;7.212;0.2312;182.673;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;199;0.0;0.0;0.0;0.0
199;0.367;154.9133;40539.1277;0.1098;61.2847;14760321.5807;15.0271;71.1965;0.0;0.0;0.0;95.7003;0.0;390.2927;542.8072;0.0;0.0646;725.9586;15.3898;10243.6453;7.0675;0.2691;191.5702;0.0;35.25;1140.0;1141.0;2.4;2.41;0.0;0.0;0.0;7.52;24.5;250.0;0.0;0.0;0.0;571.0;1499.0;36900.0;0.0;40.0;0.0;150.0;0.0;1.0;1.0;1.0;4000.0;200;0.0;0.0;0.0;0.0
